axis1,axis2,axis3,axis4,axis5
140.4789,230.6639,234.9946,84.09918,235.7119
140.8137,230.9197,235.7317,91.46421,238.7979
140.8137,230.9197,235.7317,91.46421,238.7979
141.2628,231.3071,235.3092,99.2116,241.8966
141.2628,231.3071,235.3092,99.2116,241.8966
141.2628,231.3071,235.3092,99.2116,241.8966
141.7773,231.7814,234.7341,106.8408,244.278
141.7773,231.7814,234.7341,106.8408,244.278
141.7773,231.7814,234.7341,106.8408,244.278
141.7773,231.7814,234.7341,106.8408,244.278
142.3003,232.2931,234.5953,113.9973,245.3588
142.3003,232.2931,234.5953,113.9973,245.3588
142.8199,232.8253,235.0543,120.4508,243.839
142.8199,232.8253,235.0543,120.4508,243.839
143.5479,233.4891,234.9318,119.0064,237.1365
143.5479,233.4891,234.9318,119.0064,237.1365
144.3548,234.2564,235.1731,112.3546,227.3489
144.3548,234.2564,235.1731,112.3546,227.3489
144.3548,234.2564,235.1731,112.3546,227.3489
145.2422,235.1265,235.3437,106.3666,213.7936
145.2422,235.1265,235.3437,106.3666,213.7936
145.2422,235.1265,235.3437,106.3666,213.7936
146.2306,236.0845,235.1853,101.1687,184.9565
146.2306,236.0845,235.1853,101.1687,184.9565
146.2306,236.0845,235.1853,101.1687,184.9565
147.2916,237.0866,234.7585,96.71918,106.8277
148.5526,238.2461,234.4326,103.8528,104.3078
148.5526,238.2461,234.4326,103.8528,104.3078
148.5526,238.2461,234.4326,103.8528,104.3078
149.8461,239.4487,234.6227,110.301,110.2111
149.8461,239.4487,234.6227,110.301,110.2111
149.8461,239.4487,234.6227,110.301,110.2111
149.8461,239.4487,234.6227,110.301,110.2111
151.1581,240.6913,235.1924,116.4733,116.5111
151.1581,240.6913,235.1924,116.4733,116.5111
151.1581,240.6913,235.1924,116.4733,116.5111
152.5026,241.9786,235.9714,122.6674,122.5222
152.5026,241.9786,235.9714,122.6674,122.5222
152.5026,241.9786,235.9714,122.6674,122.5222
152.5026,241.9786,235.9714,122.6674,122.5222
153.8766,243.3028,236.8925,128.9299,127.9464
153.8766,243.3028,236.8925,128.9299,127.9464
153.8766,243.3028,236.8925,128.9299,127.9464
153.8766,243.3028,236.8925,128.9299,127.9464
154.9209,244.4676,237.86,126.1375,123.629
154.9209,244.4676,237.86,126.1375,123.629
154.9209,244.4676,237.86,126.1375,123.629
155.867,245.4499,238.3627,123.6387,121.0732
155.867,245.4499,238.3627,123.6387,121.0732
155.867,245.4499,238.3627,123.6387,121.0732
155.867,245.4499,238.3627,123.6387,121.0732
156.705,246.2506,238.7452,120.6284,119.4846
156.705,246.2506,238.7452,120.6284,119.4846
156.705,246.2506,238.7452,120.6284,119.4846
156.705,246.2506,238.7452,120.6284,119.4846
156.705,246.2506,238.7452,120.6284,119.4846
157.3789,246.891,239.2126,116.7368,118.3526
157.3789,246.891,239.2126,116.7368,118.3526
157.3789,246.891,239.2126,116.7368,118.3526
157.3789,246.891,239.2126,116.7368,118.3526
157.3789,246.891,239.2126,116.7368,118.3526
157.8826,247.4048,239.8421,111.8876,117.994
157.8826,247.4048,239.8421,111.8876,117.994
157.8826,247.4048,239.8421,111.8876,117.994
157.8826,247.4048,239.8421,111.8876,117.994
157.8826,247.4048,239.8421,111.8876,117.994
157.7333,247.3826,241.1438,104.1004,104.116
157.7333,247.3826,241.1438,104.1004,104.116
157.4202,247.1408,242.8933,95.0202,77.24635
157.4202,247.1408,242.8933,95.0202,77.24635
157.4202,247.1408,242.8933,95.0202,77.24635
156.9244,246.761,244.631,85.54008,50.76212
156.9244,246.761,244.631,85.54008,50.76212
156.9244,246.761,244.631,85.54008,50.76212
156.3159,246.3065,246.1541,76.11175,33.46297
156.3159,246.3065,246.1541,76.11175,33.46297
156.3159,246.3065,246.1541,76.11175,33.46297
155.6848,245.8323,247.3495,66.97672,22.46003
155.6848,245.8323,247.3495,66.97672,22.46003
155.6848,245.8323,247.3495,66.97672,22.46003
155.6848,245.8323,247.3495,66.97672,22.46003
154.7827,245.2267,249.8446,67.32777,29.45023
154.7827,245.2267,249.8446,67.32777,29.45023
154.7827,245.2267,249.8446,67.32777,29.45023
154.7827,245.2267,249.8446,67.32777,29.45023
153.8817,244.6882,252.0618,67.51929,35.21574
153.8817,244.6882,252.0618,67.51929,35.21574
153.8817,244.6882,252.0618,67.51929,35.21574
153.8817,244.6882,252.0618,67.51929,35.21574
153.8817,244.6882,252.0618,67.51929,35.21574
153.2333,244.3539,253.7244,68.21204,40.46424
153.2333,244.3539,253.7244,68.21204,40.46424
153.2333,244.3539,253.7244,68.21204,40.46424
153.2333,244.3539,253.7244,68.21204,40.46424
153.2333,244.3539,253.7244,68.21204,40.46424
153.2333,244.3539,253.7244,68.21204,40.46424
152.927,244.2761,254.838,69.55804,45.52633
152.927,244.2761,254.838,69.55804,45.52633
152.927,244.2761,254.838,69.55804,45.52633
152.927,244.2761,254.838,69.55804,45.52633
152.9624,244.4508,255.4876,71.54993,50.54899
152.9624,244.4508,255.4876,71.54993,50.54899
154.5435,245.6294,253.687,65.74253,39.47783
154.5435,245.6294,253.687,65.74253,39.47783
154.5435,245.6294,253.687,65.74253,39.47783
154.5435,245.6294,253.687,65.74253,39.47783
156.6641,247.2207,251.3371,62.03011,31.08535
156.6641,247.2207,251.3371,62.03011,31.08535
156.6641,247.2207,251.3371,62.03011,31.08535
158.8412,248.8845,249.2567,59.85056,24.47586
158.8412,248.8845,249.2567,59.85056,24.47586
158.8412,248.8845,249.2567,59.85056,24.47586
160.865,250.4398,247.5653,58.39106,19.14537
160.865,250.4398,247.5653,58.39106,19.14537
160.865,250.4398,247.5653,58.39106,19.14537
160.865,250.4398,247.5653,58.39106,19.14537
162.635,251.7997,246.2632,57.10027,14.79915
162.635,251.7997,246.2632,57.10027,14.79915
162.635,251.7997,246.2632,57.10027,14.79915
162.635,251.7997,246.2632,57.10027,14.79915
163.8492,252.7413,246.7687,63.98878,24.43847
163.8492,252.7413,246.7687,63.98878,24.43847
164.6834,253.5095,248.0774,70.06203,34.86671
165.3119,254.2108,249.745,75.81427,45.87994
165.3119,254.2108,249.745,75.81427,45.87994
165.3119,254.2108,249.745,75.81427,45.87994
165.8752,254.9139,251.5359,81.43976,56.97432
165.8752,254.9139,251.5359,81.43976,56.97432
165.8752,254.9139,251.5359,81.43976,56.97432
166.4864,255.6804,253.2929,86.92365,67.42616
166.4864,255.6804,253.2929,86.92365,67.42616
166.4864,255.6804,253.2929,86.92365,67.42616
166.4893,256.1653,254.7739,85.59985,66.63504
166.4893,256.1653,254.7739,85.59985,66.63504
166.2975,256.3464,255.7086,83.86345,65.67712
166.2975,256.3464,255.7086,83.86345,65.67712
166.2975,256.3464,255.7086,83.86345,65.67712
166.2975,256.3464,255.7086,83.86345,65.67712
166.0957,256.3452,256.311,81.01398,63.19096
166.0957,256.3452,256.311,81.01398,63.19096
166.0957,256.3452,256.311,81.01398,63.19096
166.0957,256.3452,256.311,81.01398,63.19096
165.8978,256.2539,256.7105,76.93299,58.62479
165.8978,256.2539,256.7105,76.93299,58.62479
165.8978,256.2539,256.7105,76.93299,58.62479
165.8978,256.2539,256.7105,76.93299,58.62479
165.705,256.1317,257.0172,71.8955,52.19379
165.705,256.1317,257.0172,71.8955,52.19379
165.705,256.1317,257.0172,71.8955,52.19379
165.705,256.1317,257.0172,71.8955,52.19379
165.2534,255.8161,257.2298,66.56223,45.82118
165.2534,255.8161,257.2298,66.56223,45.82118
165.2534,255.8161,257.2298,66.56223,45.82118
164.8213,255.471,257.4691,60.80618,39.40251
164.8213,255.471,257.4691,60.80618,39.40251
164.4004,255.1312,257.5808,54.96309,33.56003
164.4004,255.1312,257.5808,54.96309,33.56003
164.4004,255.1312,257.5808,54.96309,33.56003
164,254.8092,257.5475,49.26118,28.54778
164,254.8092,257.5475,49.26118,28.54778
163.6279,254.5063,257.3878,43.83064,24.35893
163.6279,254.5063,257.3878,43.83064,24.35893
163.6279,254.5063,257.3878,43.83064,24.35893
163.6279,254.5063,257.3878,43.83064,24.35893
163.1789,254.1615,257.4762,38.21661,19.68812
163.1789,254.1615,257.4762,38.21661,19.68812
163.1789,254.1615,257.4762,38.21661,19.68812
163.1789,254.1615,257.4762,38.21661,19.68812
162.6606,253.7552,257.4016,31.87921,14.33836
162.6606,253.7552,257.4016,31.87921,14.33836
162.6606,253.7552,257.4016,31.87921,14.33836
162.1759,253.3305,257.3003,25.20419,8.714843
162.1759,253.3305,257.3003,25.20419,8.714843
162.1759,253.3305,257.3003,25.20419,8.714843
162.1759,253.3305,257.3003,25.20419,8.714843
161.7244,252.908,257.2219,18.49398,3.032142
161.7244,252.908,257.2219,18.49398,3.032142
161.2966,252.5004,257.1844,11.91521,357.3758
161.2966,252.5004,257.1844,11.91521,357.3758
161.2966,252.5004,257.1844,11.91521,357.3758
161.2966,252.5004,257.1844,11.91521,357.3758
161.2966,252.5004,257.1844,11.91521,357.3758
161.2966,252.5004,257.1844,11.91521,357.3758
160.9854,252.1906,257.161,11.10704,356.6178
160.9854,252.1906,257.161,11.10704,356.6178
160.9854,252.1906,257.161,11.10704,356.6178
160.9854,252.1906,257.161,11.10704,356.6178
160.7284,251.962,257.2281,10.69692,355.5523
160.7284,251.962,257.2281,10.69692,355.5523
160.7284,251.962,257.2281,10.69692,355.5523
160.7284,251.962,257.2281,10.69692,355.5523
160.7284,251.962,257.2281,10.69692,355.5523
160.5322,251.7723,257.295,11.0417,354.6025
160.5322,251.7723,257.295,11.0417,354.6025
160.5322,251.7723,257.295,11.0417,354.6025
160.4013,251.6011,257.3275,12.19512,353.995
160.4013,251.6011,257.3275,12.19512,353.995
160.4013,251.6011,257.3275,12.19512,353.995
160.3062,251.4323,257.344,13.93656,353.6809
160.3062,251.4323,257.344,13.93656,353.6809
160.3062,251.4323,257.344,13.93656,353.6809
160.4525,251.3699,256.6091,16.37355,354.2049
160.4525,251.3699,256.6091,16.37355,354.2049
160.4525,251.3699,256.6091,16.37355,354.2049
160.6438,251.3445,255.8467,19.59094,355.3768
160.6438,251.3445,255.8467,19.59094,355.3768
160.6438,251.3445,255.8467,19.59094,355.3768
160.6438,251.3445,255.8467,19.59094,355.3768
160.7467,251.2948,255.0092,23.42095,357.2052
160.7467,251.2948,255.0092,23.42095,357.2052
160.7467,251.2948,255.0092,23.42095,357.2052
160.7467,251.2948,255.0092,23.42095,357.2052
160.7571,251.1874,254.0764,27.63738,359.6635
160.7571,251.1874,254.0764,27.63738,359.6635
160.7571,251.1874,254.0764,27.63738,359.6635
160.6685,250.9962,253.0841,32.04296,2.678509
160.6685,250.9962,253.0841,32.04296,2.678509
160.6685,250.9962,253.0841,32.04296,2.678509
160.6685,250.9962,253.0841,32.04296,2.678509
160.6277,250.8457,252.6295,37.20107,6.310716
160.6277,250.8457,252.6295,37.20107,6.310716
160.6277,250.8457,252.6295,37.20107,6.310716
160.6277,250.8457,252.6295,37.20107,6.310716
156.3687,246.0978,240.2714,57.59031,14.08333
145.0154,234.5471,230.1298,107.5547,68.83625
145.135,234.795,232.1305,119.7063,83.67326
145.135,234.795,232.1305,119.7063,83.67326
145.135,234.795,232.1305,119.7063,83.67326
145.0526,234.8817,231.2583,120.6341,81.61826
145.0526,234.8817,231.2583,120.6341,81.61826
145.0526,234.8817,231.2583,120.6341,81.61826
144.9953,234.7813,230.0266,120.1626,78.62133
144.9953,234.7813,230.0266,120.1626,78.62133
144.7536,234.421,228.9098,118.0974,74.58444
144.7536,234.421,228.9098,118.0974,74.58444
144.7536,234.421,228.9098,118.0974,74.58444
144.2192,233.7941,228.0233,114.5772,69.62268
143.401,232.9375,227.2557,109.7397,63.98618
143.401,232.9375,227.2557,109.7397,63.98618
143.401,232.9375,227.2557,109.7397,63.98618
142.6151,232.0417,227.3295,105.448,60.11664
142.6151,232.0417,227.3295,105.448,60.11664
142.6151,232.0417,227.3295,105.448,60.11664
141.7014,231.1595,227.5663,101.3182,57.03294
141.7014,231.1595,227.5663,101.3182,57.03294
141.7014,231.1595,227.5663,101.3182,57.03294
141.7014,231.1595,227.5663,101.3182,57.03294
140.7987,230.3677,227.9052,97.52379,54.1363
140.7987,230.3677,227.9052,97.52379,54.1363
140.7987,230.3677,227.9052,97.52379,54.1363
139.9956,229.6877,228.1323,93.98035,51.25986
139.9956,229.6877,228.1323,93.98035,51.25986
139.9956,229.6877,228.1323,93.98035,51.25986
139.355,229.1353,228.2256,90.59952,48.23352
139.355,229.1353,228.2256,90.59952,48.23352
139.355,229.1353,228.2256,90.59952,48.23352
139.4284,229.0744,227.03,87.21279,43.14278
139.4284,229.0744,227.03,87.21279,43.14278
139.4284,229.0744,227.03,87.21279,43.14278
139.7705,229.2258,225.5451,83.04671,36.02948
139.7705,229.2258,225.5451,83.04671,36.02948
139.7705,229.2258,225.5451,83.04671,36.02948
140.1856,229.4343,224.1603,78.70019,28.58581
140.1856,229.4343,224.1603,78.70019,28.58581
140.1856,229.4343,224.1603,78.70019,28.58581
140.573,229.6319,223.0013,74.1795,21.24808
140.573,229.6319,223.0013,74.1795,21.24808
140.573,229.6319,223.0013,74.1795,21.24808
140.8806,229.7921,222.0846,69.42628,14.08746
140.8806,229.7921,222.0846,69.42628,14.08746
140.8806,229.7921,222.0846,69.42628,14.08746
139.7813,229.1164,224.5118,70.86834,19.26753
139.7813,229.1164,224.5118,70.86834,19.26753
138.2973,228.1947,227.3882,72.08611,25.49232
138.2973,228.1947,227.3882,72.08611,25.49232
136.8644,227.2812,229.8538,73.40056,31.79661
136.8644,227.2812,229.8538,73.40056,31.79661
136.8644,227.2812,229.8538,73.40056,31.79661
135.6892,226.5249,231.7885,75.06647,37.56815
135.6892,226.5249,231.7885,75.06647,37.56815
134.8792,226.0055,233.1539,77.15294,42.57044
134.8792,226.0055,233.1539,77.15294,42.57044
134.4374,225.7264,233.8659,79.29749,46.1665
134.4374,225.7264,233.8659,79.29749,46.1665
134.4374,225.7264,233.8659,79.29749,46.1665
134.4374,225.7264,233.8659,79.29749,46.1665
134.2965,225.6328,234.06,81.10491,48.46204
134.2965,225.6328,234.06,81.10491,48.46204
134.2965,225.6328,234.06,81.10491,48.46204
134.3422,225.6575,233.9565,82.92136,50.34996
134.3422,225.6575,233.9565,82.92136,50.34996
134.471,225.7391,233.7175,85.00848,52.47414
134.471,225.7391,233.7175,85.00848,52.47414
134.6157,225.8309,233.4272,87.46922,55.20802
134.6157,225.8309,233.4272,87.46922,55.20802
135.8736,226.6686,231.5976,83.94156,45.49601
137.3537,227.6848,229.4892,82.15043,37.5551
137.3537,227.6848,229.4892,82.15043,37.5551
138.7085,228.6333,227.6233,81.01158,30.25926
138.7085,228.6333,227.6233,81.01158,30.25926
138.7085,228.6333,227.6233,81.01158,30.25926
140.6016,230.0289,224.7992,77.77958,12.44275
140.6016,230.0289,224.7992,77.77958,12.44275
140.6016,230.0289,224.7992,77.77958,12.44275
141.3123,230.536,224.2341,83.56302,23.24931
141.8465,231.0377,224.3614,90.02348,41.87494
141.8465,231.0377,224.3614,90.02348,41.87494
141.8465,231.0377,224.3614,90.02348,41.87494
142.3131,231.5581,224.7301,97.21664,75.31065
142.3131,231.5581,224.7301,97.21664,75.31065
142.3131,231.5581,224.7301,97.21664,75.31065
142.8144,232.1076,225.0655,105.0236,110.392
143.3706,232.6767,225.2857,113.1667,130.7116
143.3706,232.6767,225.2857,113.1667,130.7116
143.9764,233.3007,225.0214,111.0224,139.7934
143.9764,233.3007,225.0214,111.0224,139.7934
145.2359,234.4222,223.4036,105.417,182.0653
145.7426,234.8834,222.7241,101.2717,200.0985
145.7426,234.8834,222.7241,101.2717,200.0985
146.1408,235.2875,222.3395,96.18757,210.6875
146.1408,235.2875,222.3395,96.18757,210.6875
146.1408,235.2875,222.3395,96.18757,210.6875
146.2957,235.4554,223.2627,101.6415,209.5117
146.3884,235.5958,224.9071,106.4297,208.8622
146.3884,235.5958,224.9071,106.4297,208.8622
146.3884,235.5958,224.9071,106.4297,208.8622
146.4689,235.7604,226.9105,110.6783,202.3803
146.4689,235.7604,226.9105,110.6783,202.3803
146.5705,235.972,229.208,114.3506,182.7718
146.5705,235.972,229.208,114.3506,182.7718
146.8774,236.6099,234.5877,120.0804,137.7002
146.8774,236.6099,234.5877,120.0804,137.7002
146.8774,236.6099,234.5877,120.0804,137.7002
147.1907,237.0977,237.1012,122.6563,134.1636
147.1907,237.0977,237.1012,122.6563,134.1636
147.1907,237.0977,237.1012,122.6563,134.1636
147.7578,237.7767,239.2278,125.4848,135.0874
147.7578,237.7767,239.2278,125.4848,135.0874
147.7578,237.7767,239.2278,125.4848,135.0874
148.5912,238.6743,240.9891,128.8438,138.1811
148.5912,238.6743,240.9891,128.8438,138.1811
148.5912,238.6743,240.9891,128.8438,138.1811
149.6827,239.7935,242.4163,132.8634,142.4384
149.6827,239.7935,242.4163,132.8634,142.4384
149.6827,239.7935,242.4163,132.8634,142.4384
149.6827,239.7935,242.4163,132.8634,142.4384
150.9734,241.1605,243.5062,138.9683,150.234
150.9734,241.1605,243.5062,138.9683,150.234
150.9734,241.1605,243.5062,138.9683,150.234
152.4389,242.6455,244.2682,146.2739,158.5145
152.4389,242.6455,244.2682,146.2739,158.5145
155.6002,245.6555,245.0106,162.86,173.972
155.6002,245.6555,245.0106,162.86,173.972
157.1446,247.1012,245.3023,171.31,180.1672
157.1446,247.1012,245.3023,171.31,180.1672
157.1446,247.1012,245.3023,171.31,180.1672
158.7193,248.4734,245.1176,165.3658,176.5006
158.7193,248.4734,245.1176,165.3658,176.5006
160.2659,249.8426,245.4595,159.1096,172.5735
160.2659,249.8426,245.4595,159.1096,172.5735
160.2659,249.8426,245.4595,159.1096,172.5735
161.6897,251.1859,246.2383,152.5311,167.4984
161.6897,251.1859,246.2383,152.5311,167.4984
163.0086,252.477,247.2816,145.6747,160.9666
163.0086,252.477,247.2816,145.6747,160.9666
164.2554,253.701,248.4665,138.7624,153.1735
165.6021,255.0023,249.2767,133.2933,147.1515
166.9459,256.2729,250.1117,128.0605,140.9659
166.9459,256.2729,250.1117,128.0605,140.9659
166.9459,256.2729,250.1117,128.0605,140.9659
168.2532,257.48,251.0107,122.9471,134.7601
168.2532,257.48,251.0107,122.9471,134.7601
168.2532,257.48,251.0107,122.9471,134.7601
169.5068,258.6205,251.9899,117.8831,128.3115
169.5068,258.6205,251.9899,117.8831,128.3115
170.6929,259.6989,253.0557,112.8125,121.2518
170.6929,259.6989,253.0557,112.8125,121.2518
170.6929,259.6989,253.0557,112.8125,121.2518
171.6999,260.6277,254.6052,107.2207,110.8308
171.6999,260.6277,254.6052,107.2207,110.8308
171.6999,260.6277,254.6052,107.2207,110.8308
172.5879,261.4744,256.2013,101.8439,99.76619
172.5879,261.4744,256.2013,101.8439,99.76619
172.5879,261.4744,256.2013,101.8439,99.76619
173.4009,262.2698,257.8134,96.62498,88.82502
173.4009,262.2698,257.8134,96.62498,88.82502
173.4009,262.2698,257.8134,96.62498,88.82502
174.144,263.0192,259.4157,91.48173,78.5535
174.144,263.0192,259.4157,91.48173,78.5535
174.144,263.0192,259.4157,91.48173,78.5535
174.144,263.0192,259.4157,91.48173,78.5535
174.8293,263.7322,260.9779,86.34709,68.97994
174.8293,263.7322,260.9779,86.34709,68.97994
174.8293,263.7322,260.9779,86.34709,68.97994
175.5047,264.4533,262.584,81.31457,58.48634
175.5047,264.4533,262.584,81.31457,58.48634
175.5047,264.4533,262.584,81.31457,58.48634
175.9069,265.1007,263.8006,75.54044,41.67056
175.9069,265.1007,263.8006,75.54044,41.67056
175.9069,265.1007,263.8006,75.54044,41.67056
176.3446,265.8159,264.9914,68.75907,14.23641
176.3446,265.8159,264.9914,68.75907,14.23641
176.9477,266.6785,266.3615,60.63381,339.3976
176.9477,266.6785,266.3615,60.63381,339.3976
177.7313,267.7273,268.1717,50.87429,309.7418
177.7313,267.7273,268.1717,50.87429,309.7418
177.7313,267.7273,268.1717,50.87429,309.7418
177.7313,267.7273,268.1717,50.87429,309.7418
177.7313,267.7273,268.1717,50.87429,309.7418
177.5941,268.4367,270.1501,53.46589,300.095
178.0596,269.2929,271.7933,57.71095,300.2603
179.045,270.3575,272.7116,62.73501,305.449
179.045,270.3575,272.7116,62.73501,305.449
179.045,270.3575,272.7116,62.73501,305.449
180.2299,271.5727,273.3311,67.79514,314.3434
180.2299,271.5727,273.3311,67.79514,314.3434
180.2299,271.5727,273.3311,67.79514,314.3434
180.2299,271.5727,273.3311,67.79514,314.3434
181.3784,272.8481,273.9731,72.35489,324.9075
181.3784,272.8481,273.9731,72.35489,324.9075
181.3784,272.8481,273.9731,72.35489,324.9075
181.3784,272.8481,273.9731,72.35489,324.9075
181.3784,272.8481,273.9731,72.35489,324.9075
184.0976,274.6989,275.4315,76.07919,310.1524
184.0976,274.6989,275.4315,76.07919,310.1524
184.0976,274.6989,275.4315,76.07919,310.1524
184.0976,274.6989,275.4315,76.07919,310.1524
186.4984,276.4899,276.7903,80.27463,292.9652
186.4984,276.4899,276.7903,80.27463,292.9652
186.4984,276.4899,276.7903,80.27463,292.9652
186.4984,276.4899,276.7903,80.27463,292.9652
188.614,278.2435,278.2536,85.43967,282.1858
188.614,278.2435,278.2536,85.43967,282.1858
188.614,278.2435,278.2536,85.43967,282.1858
188.614,278.2435,278.2536,85.43967,282.1858
190.4289,279.9384,279.7361,91.65356,278.5229
190.4289,279.9384,279.7361,91.65356,278.5229
190.4289,279.9384,279.7361,91.65356,278.5229
191.9715,281.5077,281.1094,98.39034,279.5392
191.9715,281.5077,281.1094,98.39034,279.5392
191.9715,281.5077,281.1094,98.39034,279.5392
191.8643,282.3112,282.2899,104.4156,281.8299
191.8643,282.3112,282.2899,104.4156,281.8299
191.8643,282.3112,282.2899,104.4156,281.8299
191.8317,282.8167,283.4272,109.8821,283.9227
